,区县id,站名id,年份,月份,日期,日照时数（单位：h),日平均风速(单位：m/s),日降水量（mm）,日最高温度（单位：℃）,日最低温度（单位：℃）,日平均温度（单位：℃）,日相对湿度（单位：%）,日平均气压（单位：hPa）
3486,county14,1,2016,7,18,3.4,1.1,1.1,34.1,26.3,29.8,77.0,980.0
3487,county14,1,2016,7,19,1.2,1.0,1.0,32.7,26.2,28.3,81.0,979.4
3488,county14,1,2016,7,20,0.0,2.0,2.0,30.2,27.3,28.6,78.0,981.2
3489,county14,1,2016,7,21,6.2,1.6,1.6,34.6,26.2,29.1,76.0,984.0
3490,county14,1,2016,7,22,10.3,2.4,2.4,35.3,24.8,29.6,70.0,984.5
3491,county14,1,2016,7,23,7.1,1.2,1.2,34.3,25.2,28.8,75.0,984.0
3492,county14,1,2016,7,24,11.4,2.0,2.0,36.3,24.5,29.4,74.0,984.3
3493,county14,1,2016,7,25,11.7,1.5,1.5,38.4,23.8,29.4,72.0,985.1
3494,county14,1,2016,7,26,11.4,1.1,1.1,38.8,24.0,29.8,71.0,984.0
3495,county14,1,2016,7,27,11.1,1.8,1.8,36.7,24.5,29.6,74.0,984.6
3496,county14,1,2016,7,28,7.4,1.4,1.4,34.9,24.4,28.1,76.0,985.9
3497,county14,1,2016,7,29,9.4,1.2,1.2,36.2,24.0,28.1,75.0,986.2
3498,county14,1,2016,7,30,12.1,1.4,1.4,38.5,23.3,29.3,71.0,985.0
3499,county14,1,2016,7,31,11.7,1.2,1.2,39.7,23.8,29.9,68.0,983.1
3712,county14,1,2017,3,1,8.3,1.7,1.7,23.2,7.4,13.3,70.0,999.3
3713,county14,1,2017,3,2,6.6,1.2,1.2,22.0,6.6,12.9,71.0,997.4
3714,county14,1,2017,3,3,2.6,1.4,1.4,21.8,11.3,15.0,68.0,990.6
3715,county14,1,2017,3,4,0.0,1.5,1.5,16.8,11.1,13.4,89.0,988.2
3716,county14,1,2017,3,5,0.0,1.1,1.1,12.3,10.4,11.3,89.0,991.3
3717,county14,1,2017,3,6,0.0,1.2,1.2,15.3,10.3,12.4,81.0,994.7
3718,county14,1,2017,3,7,0.0,0.9,0.9,12.9,10.6,11.3,89.0,995.6
3719,county14,1,2017,3,8,1.3,0.7,0.7,14.6,9.5,11.4,81.0,997.2
3720,county14,1,2017,3,9,0.0,0.8,0.8,12.3,10.6,11.1,93.0,992.4
3721,county14,1,2017,3,10,0.0,1.6,1.6,17.4,10.8,13.4,85.0,989.3
3722,county14,1,2017,3,11,0.0,1.4,1.4,18.9,12.5,15.3,78.0,991.4
3723,county14,1,2017,3,12,0.0,0.8,0.8,16.0,13.3,14.6,95.0,988.1
3724,county14,1,2017,3,13,0.0,3.5,3.5,17.9,11.5,14.0,86.0,988.2
3725,county14,1,2017,3,14,0.0,2.6,2.6,11.5,7.0,8.3,79.0,998.4
3726,county14,1,2017,3,15,0.0,0.8,0.8,10.6,7.2,8.3,87.0,995.8
3727,county14,1,2017,3,16,0.0,1.5,1.5,10.7,7.9,9.1,87.0,995.8
3728,county14,1,2017,3,17,0.0,0.7,0.7,10.3,8.3,9.2,94.0,994.6
3729,county14,1,2017,3,18,0.0,1.1,1.1,12.8,9.3,10.7,91.0,995.8
3730,county14,1,2017,3,19,0.0,0.8,0.8,12.6,10.4,11.3,95.0,993.7
3731,county14,1,2017,3,20,0.0,1.5,1.5,14.4,11.2,12.5,85.0,994.6
3732,county14,1,2017,3,21,0.0,1.2,1.2,13.2,11.3,11.8,93.0,994.4
3733,county14,1,2017,3,22,0.0,1.3,1.3,12.7,10.3,11.5,90.0,991.3
3734,county14,1,2017,3,23,0.0,0.9,0.9,14.9,11.3,12.9,90.0,990.5
3735,county14,1,2017,3,24,0.0,3.2,3.2,14.4,11.7,12.8,83.0,994.5
3736,county14,1,2017,3,25,0.0,1.5,1.5,15.2,9.0,11.8,75.0,1000.2
3737,county14,1,2017,3,26,9.6,1.0,1.0,21.5,9.0,13.7,75.0,1001.5
3738,county14,1,2017,3,27,2.9,1.0,1.0,23.0,8.7,13.5,82.0,999.7
3739,county14,1,2017,3,28,0.0,0.8,0.8,15.4,13.5,14.3,90.0,994.5
3740,county14,1,2017,3,29,1.3,0.8,0.8,22.0,14.2,16.7,91.0,993.5
3741,county14,1,2017,3,30,0.0,1.0,1.0,23.1,17.0,18.3,96.0,991.6
3742,county14,1,2017,3,31,0.0,1.0,1.0,18.0,13.6,15.5,81.0,997.8
3743,county14,1,2017,4,1,8.9,1.1,1.1,26.1,8.5,14.3,73.0,999.3
3744,county14,1,2017,4,2,7.3,1.0,1.0,27.0,9.7,17.4,68.0,996.7
3745,county14,1,2017,4,3,2.1,1.0,1.0,23.0,14.5,17.8,74.0,993.3
3746,county14,1,2017,4,4,0.0,1.5,1.5,20.1,17.1,18.3,87.0,991.0
3747,county14,1,2017,4,5,0.0,0.8,0.8,21.8,17.1,18.8,92.0,988.1
3748,county14,1,2017,4,6,0.0,1.2,1.2,25.7,18.3,21.0,88.0,986.3
3749,county14,1,2017,4,7,2.5,1.1,1.1,30.3,19.5,23.1,83.0,985.4
3750,county14,1,2017,4,8,1.5,1.6,1.6,28.5,22.5,25.1,79.0,983.6
3751,county14,1,2017,4,9,3.6,1.0,1.0,30.5,22.9,25.5,81.0,980.8
3752,county14,1,2017,4,10,0.0,5.2,5.2,26.1,14.2,17.1,77.0,983.6
3753,county14,1,2017,4,11,0.4,2.9,2.9,18.0,11.9,13.7,73.0,990.5
3754,county14,1,2017,4,12,9.2,1.9,1.9,26.1,11.6,17.8,66.0,993.6
3755,county14,1,2017,4,13,9.8,1.5,1.5,28.7,12.3,18.8,65.0,993.9
3756,county14,1,2017,4,14,7.7,1.3,1.3,29.0,13.1,20.5,71.0,989.1
3757,county14,1,2017,4,15,0.0,1.1,1.1,25.0,20.5,22.0,87.0,986.5
3758,county14,1,2017,4,16,1.6,1.8,1.8,29.5,20.8,24.6,81.0,986.6
3759,county14,1,2017,4,17,0.0,1.3,1.3,25.6,19.1,21.0,85.0,989.8
3760,county14,1,2017,4,18,2.3,1.1,1.1,25.7,16.6,19.9,81.0,987.5
3761,county14,1,2017,4,19,0.0,1.0,1.0,26.3,18.9,21.6,85.0,983.2
3762,county14,1,2017,4,20,7.0,2.0,2.0,32.0,20.1,24.3,77.0,984.2
3763,county14,1,2017,4,21,0.0,3.8,3.8,24.7,14.5,15.8,78.0,991.2
3764,county14,1,2017,4,22,8.2,1.6,1.6,26.4,11.5,17.2,70.0,993.2
3765,county14,1,2017,4,23,9.4,1.2,1.2,28.2,11.4,18.6,67.0,990.9
3766,county14,1,2017,4,24,3.8,1.5,1.5,27.3,17.3,20.2,78.0,988.8
3767,county14,1,2017,4,25,0.0,1.0,1.0,23.7,18.9,20.7,91.0,986.5
3768,county14,1,2017,4,26,0.0,1.0,1.0,21.1,16.7,18.3,87.0,990.6
3769,county14,1,2017,4,27,1.3,2.0,2.0,20.1,15.9,17.2,76.0,995.5
3770,county14,1,2017,4,28,8.9,1.2,1.2,27.8,13.0,18.8,66.0,994.2
3771,county14,1,2017,4,29,9.5,1.6,1.6,29.8,11.6,19.8,66.0,990.8
3772,county14,1,2017,4,30,0.0,1.1,1.1,26.0,17.0,21.0,81.0,986.9
3773,county14,1,2017,5,1,0.0,1.7,1.7,23.3,20.1,21.4,88.0,986.5
3774,county14,1,2017,5,2,0.4,0.8,0.8,28.2,20.2,23.2,88.0,985.6
3775,county14,1,2017,5,3,9.0,2.3,2.3,33.2,21.7,26.6,79.0,983.1
3776,county14,1,2017,5,4,10.2,2.3,2.3,29.4,19.4,23.0,68.0,990.6
3777,county14,1,2017,5,5,9.1,0.8,0.8,31.4,15.8,21.8,74.0,991.5
3778,county14,1,2017,5,6,1.6,1.6,1.6,26.7,20.3,23.4,73.0,992.9
3779,county14,1,2017,5,7,0.0,1.9,1.9,24.2,18.6,19.9,79.0,991.4
3780,county14,1,2017,5,8,2.1,1.3,1.3,23.2,16.1,18.2,87.0,989.3
3781,county14,1,2017,5,9,8.4,1.4,1.4,31.3,15.5,21.1,79.0,990.1
3782,county14,1,2017,5,10,9.5,1.7,1.7,34.1,18.6,24.7,76.0,989.6
3783,county14,1,2017,5,11,4.5,1.8,1.8,30.9,20.8,24.6,83.0,988.6
3784,county14,1,2017,5,12,9.7,1.3,1.3,31.0,20.1,23.8,77.0,989.3
3785,county14,1,2017,5,13,11.4,1.0,1.0,35.4,17.2,23.6,67.0,986.9
3786,county14,1,2017,5,14,10.4,1.6,1.6,33.8,17.0,24.3,68.0,986.0
3787,county14,1,2017,5,15,0.0,1.6,1.6,26.3,20.0,21.6,86.0,987.8
3788,county14,1,2017,5,16,8.6,1.2,1.2,30.2,17.3,22.3,77.0,988.6
3789,county14,1,2017,5,17,9.2,0.8,0.8,31.7,17.9,23.0,68.0,987.8
3790,county14,1,2017,5,18,5.0,1.1,1.1,29.2,17.7,22.7,75.0,988.6
3791,county14,1,2017,5,19,0.0,0.9,0.9,24.5,20.4,22.2,90.0,988.2
3792,county14,1,2017,5,20,0.0,0.8,0.8,24.5,20.7,22.0,93.0,985.2
3793,county14,1,2017,5,21,0.0,0.6,0.6,27.0,21.5,23.6,92.0,983.4
3794,county14,1,2017,5,22,3.5,0.9,0.9,31.9,23.2,26.2,86.0,982.5
3795,county14,1,2017,5,23,0.0,1.8,1.8,27.4,22.1,24.0,91.0,984.2
3796,county14,1,2017,5,24,0.0,1.2,1.2,23.3,17.9,20.1,83.0,989.5
3797,county14,1,2017,5,25,0.8,1.2,1.2,24.6,18.3,20.4,76.0,991.3
3798,county14,1,2017,5,26,10.2,1.2,1.2,31.9,14.9,21.1,68.0,989.5
3799,county14,1,2017,5,27,12.1,1.5,1.5,33.7,13.8,22.4,65.0,988.3
3800,county14,1,2017,5,28,12.2,1.4,1.4,35.8,15.5,24.0,62.0,987.1
3801,county14,1,2017,5,29,9.2,1.0,1.0,33.5,17.1,24.1,69.0,986.1
3802,county14,1,2017,5,30,10.4,1.9,1.9,33.6,19.7,25.5,72.0,985.1
3803,county14,1,2017,5,31,7.4,1.5,1.5,33.1,20.7,26.7,76.0,981.6
3804,county14,1,2017,6,1,1.0,3.3,3.3,31.8,22.8,25.7,82.0,977.7
3805,county14,1,2017,6,2,1.5,1.3,1.3,27.0,20.3,23.0,84.0,980.4
3806,county14,1,2017,6,3,0.0,1.1,1.1,27.1,21.4,23.9,90.0,979.6
3807,county14,1,2017,6,4,0.4,0.8,0.8,29.2,23.6,25.5,92.0,977.7
3808,county14,1,2017,6,5,0.9,1.6,1.6,30.9,24.6,25.4,92.0,979.1
3809,county14,1,2017,6,6,0.0,1.2,1.2,25.1,23.2,23.8,93.0,986.3
3810,county14,1,2017,6,7,3.3,1.0,1.0,30.6,20.9,24.1,86.0,987.7
3811,county14,1,2017,6,8,6.3,2.2,2.2,32.3,23.1,26.7,82.0,986.0
3812,county14,1,2017,6,9,2.9,1.2,1.2,32.2,23.0,25.6,88.0,984.2
3813,county14,1,2017,6,10,2.9,0.7,0.7,30.6,24.7,26.4,88.0,983.6
3814,county14,1,2017,6,11,9.3,1.3,1.3,34.9,24.8,28.9,79.0,982.5
3815,county14,1,2017,6,12,6.7,1.1,1.1,33.2,25.0,28.2,83.0,982.0
3816,county14,1,2017,6,13,0.0,2.0,2.0,28.6,24.6,25.8,87.0,983.3
3817,county14,1,2017,6,14,0.0,1.4,1.4,25.7,22.1,23.3,90.0,986.0
3818,county14,1,2017,6,15,0.0,1.1,1.1,23.7,21.4,22.5,93.0,984.7
3819,county14,1,2017,6,16,0.0,1.0,1.0,23.3,20.2,21.4,90.0,984.4
3820,county14,1,2017,6,17,3.6,1.0,1.0,29.7,20.6,24.0,82.0,982.5
3821,county14,1,2017,6,18,7.7,1.3,1.3,31.8,20.7,25.1,76.0,982.0
3822,county14,1,2017,6,19,5.9,1.3,1.3,33.3,22.3,26.4,75.0,981.7
3823,county14,1,2017,6,20,0.0,1.1,1.1,26.8,22.5,24.2,89.0,981.1
3824,county14,1,2017,6,21,6.8,1.0,1.0,34.1,23.2,27.2,79.0,979.4
3825,county14,1,2017,6,22,0.6,1.0,1.0,30.3,24.8,26.4,90.0,981.5
3826,county14,1,2017,6,23,0.0,0.9,0.9,29.4,24.8,26.5,91.0,981.1
3827,county14,1,2017,6,24,0.0,1.0,1.0,31.3,25.1,27.8,84.0,980.1
3828,county14,1,2017,6,25,0.4,1.7,1.7,27.8,24.0,25.2,95.0,982.0
3829,county14,1,2017,6,26,0.0,1.0,1.0,25.9,22.9,23.8,90.0,985.0
3830,county14,1,2017,6,27,0.0,0.9,0.9,24.6,21.1,22.2,91.0,986.8
3831,county14,1,2017,6,28,0.0,1.0,1.0,24.2,21.0,22.2,96.0,986.4
3832,county14,1,2017,6,29,0.0,1.1,1.1,26.3,22.5,23.9,96.0,984.5
3833,county14,1,2017,6,30,0.0,1.1,1.1,28.3,22.7,24.7,93.0,981.9
3834,county14,1,2017,7,1,0.0,1.0,1.0,25.4,22.7,24.2,97.0,979.1
3835,county14,1,2017,7,2,7.2,1.0,1.0,34.1,22.4,26.2,85.0,979.3
3836,county14,1,2017,7,3,7.7,1.2,1.2,35.3,23.5,27.5,81.0,980.7
3837,county14,1,2017,7,4,5.3,1.4,1.4,32.0,24.0,25.4,91.0,982.8
3838,county14,1,2017,7,5,5.8,1.0,1.0,32.4,23.7,26.7,86.0,984.5
3839,county14,1,2017,7,6,2.3,0.8,0.8,31.4,24.4,27.2,87.0,983.3
3840,county14,1,2017,7,7,10.5,1.7,1.7,34.8,25.2,28.1,82.0,982.6
3841,county14,1,2017,7,8,1.5,1.4,1.4,31.8,25.3,27.4,83.0,983.0
3842,county14,1,2017,7,9,0.7,1.4,1.4,31.0,24.7,26.6,86.0,982.8
3843,county14,1,2017,7,10,0.0,1.2,1.2,24.9,23.0,24.0,97.0,982.8
3844,county14,1,2017,7,11,0.0,0.7,0.7,25.3,23.6,24.2,98.0,986.0
3845,county14,1,2017,7,12,8.3,1.2,1.2,33.9,23.9,27.7,81.0,987.4
3846,county14,1,2017,7,13,9.3,1.6,1.6,34.4,23.6,27.5,80.0,985.0
3847,county14,1,2017,7,14,11.1,1.6,1.6,35.3,23.8,28.3,77.0,983.4
3848,county14,1,2017,7,15,11.6,1.6,1.6,36.0,23.7,28.8,75.0,983.8
3849,county14,1,2017,7,16,8.6,1.0,1.0,35.9,24.5,28.9,73.0,984.6
3850,county14,1,2017,7,17,8.8,1.2,1.2,34.9,24.1,28.4,78.0,985.6
3851,county14,1,2017,7,18,7.8,1.3,1.3,33.3,24.6,27.4,84.0,985.5
3852,county14,1,2017,7,19,4.6,1.4,1.4,32.5,24.5,27.2,81.0,984.3
3853,county14,1,2017,7,20,2.5,1.2,1.2,30.8,24.4,25.7,89.0,984.7
3854,county14,1,2017,7,21,4.2,1.1,1.1,34.4,23.7,26.7,82.0,986.7
3855,county14,1,2017,7,22,9.5,1.0,1.0,36.0,23.4,28.0,80.0,986.9
3856,county14,1,2017,7,23,8.4,1.5,1.5,38.5,23.9,28.0,79.0,984.4
3857,county14,1,2017,7,24,8.3,1.2,1.2,34.3,23.9,27.4,83.0,982.4
3858,county14,1,2017,7,25,10.7,1.2,1.2,36.2,25.2,28.9,78.0,982.3
3859,county14,1,2017,7,26,10.1,1.3,1.3,37.8,24.4,29.4,76.0,981.7
3860,county14,1,2017,7,27,11.8,2.7,2.7,38.6,24.2,30.3,70.0,980.8
3861,county14,1,2017,7,28,11.1,1.3,1.3,39.3,24.9,30.2,69.0,982.3
3862,county14,1,2017,7,29,8.5,1.4,1.4,38.8,24.4,29.6,74.0,980.8
3863,county14,1,2017,7,30,10.5,1.8,1.8,38.2,24.7,29.8,73.0,977.5
3864,county14,1,2017,7,31,9.9,1.4,1.4,37.0,25.0,30.0,73.0,976.5
4077,county14,1,2018,3,1,4.5,1.6,1.6,26.7,14.4,19.3,84.0,985.5
4078,county14,1,2018,3,2,2.8,1.2,1.2,26.5,17.4,20.3,85.0,984.4
4079,county14,1,2018,3,3,6.5,3.3,3.3,29.3,16.2,22.1,71.0,982.1
4080,county14,1,2018,3,4,7.2,3.0,3.0,28.1,18.8,23.2,74.0,980.7
4081,county14,1,2018,3,5,0.0,4.2,4.2,22.7,13.6,16.1,79.0,991.0
4082,county14,1,2018,3,6,0.0,2.8,2.8,13.6,11.1,11.8,78.0,995.2
4083,county14,1,2018,3,7,0.0,2.2,2.2,11.1,7.5,9.1,87.0,998.3
4084,county14,1,2018,3,8,8.8,1.9,1.9,20.1,7.5,12.3,64.0,1002.1
4085,county14,1,2018,3,9,9.4,1.3,1.3,22.7,4.1,11.0,69.0,1001.3
4086,county14,1,2018,3,10,8.4,1.2,1.2,23.9,5.1,12.8,69.0,996.9
4087,county14,1,2018,3,11,1.0,0.9,0.9,21.6,10.5,14.2,73.0,995.9
4088,county14,1,2018,3,12,0.0,1.1,1.1,19.9,11.0,14.8,84.0,994.2
4089,county14,1,2018,3,13,0.0,0.8,0.8,16.8,14.8,15.9,95.0,990.8
4090,county14,1,2018,3,14,1.3,0.8,0.8,22.9,16.2,18.1,90.0,988.4
4091,county14,1,2018,3,15,5.4,1.6,1.6,28.0,15.7,19.6,83.0,988.1
4092,county14,1,2018,3,16,3.3,1.2,1.2,26.5,16.2,20.2,87.0,990.1
4093,county14,1,2018,3,17,0.0,1.0,1.0,20.9,15.4,17.1,95.0,988.3
4094,county14,1,2018,3,18,0.0,2.4,2.4,25.4,14.4,19.5,85.0,987.0
4095,county14,1,2018,3,19,0.0,3.4,3.4,14.4,9.8,10.8,83.0,992.4
4096,county14,1,2018,3,20,6.0,3.6,3.6,17.5,10.0,12.7,67.0,997.6
4097,county14,1,2018,3,21,7.9,2.0,2.0,19.3,7.3,12.7,66.0,998.0
4098,county14,1,2018,3,22,10.0,1.3,1.3,25.2,6.5,13.9,69.0,994.5
4099,county14,1,2018,3,23,6.0,1.6,1.6,25.0,8.4,15.9,71.0,992.9
4100,county14,1,2018,3,24,0.0,1.1,1.1,19.5,14.8,16.2,88.0,993.6
4101,county14,1,2018,3,25,0.0,0.4,0.4,17.4,15.7,16.2,95.0,996.4
4102,county14,1,2018,3,26,3.2,0.6,0.6,21.9,14.8,16.5,86.0,997.3
4103,county14,1,2018,3,27,7.0,1.4,1.4,28.7,12.2,17.5,75.0,993.7
4104,county14,1,2018,3,28,0.0,1.2,1.2,18.9,13.5,15.6,94.0,990.6
4105,county14,1,2018,3,29,2.9,0.4,0.4,25.3,16.2,18.5,93.0,989.6
4106,county14,1,2018,3,30,4.0,0.9,0.9,27.1,16.3,20.3,83.0,992.0
4107,county14,1,2018,3,31,4.7,1.5,1.5,28.5,15.7,21.2,81.0,991.8
4108,county14,1,2018,4,1,0.0,0.8,0.8,25.2,18.1,21.0,88.0,990.9
4109,county14,1,2018,4,2,4.5,1.1,1.1,30.1,18.8,22.7,82.0,988.6
4110,county14,1,2018,4,3,5.2,1.3,1.3,31.3,17.9,23.6,73.0,987.0
4111,county14,1,2018,4,4,0.0,1.5,1.5,28.1,18.8,22.9,79.0,986.7
4112,county14,1,2018,4,5,1.3,2.4,2.4,27.8,12.9,20.8,76.0,986.9
4113,county14,1,2018,4,6,1.4,2.5,2.5,17.4,10.1,12.3,74.0,1001.3
4114,county14,1,2018,4,7,5.9,1.5,1.5,21.8,8.9,14.0,73.0,1003.6
4115,county14,1,2018,4,8,2.7,1.2,1.2,23.7,8.6,14.5,73.0,997.3
4116,county14,1,2018,4,9,9.1,1.7,1.7,27.2,9.7,16.9,72.0,991.7
4117,county14,1,2018,4,10,0.0,1.2,1.2,24.1,15.2,19.4,77.0,987.9
4118,county14,1,2018,4,11,0.0,0.8,0.8,23.4,18.7,20.4,91.0,986.0
4119,county14,1,2018,4,12,1.6,0.8,0.8,27.7,19.7,22.2,91.0,982.8
4120,county14,1,2018,4,13,3.7,1.7,1.7,31.4,21.5,25.1,81.0,982.6
4121,county14,1,2018,4,14,0.0,2.9,2.9,25.6,14.5,15.6,76.0,992.9
4122,county14,1,2018,4,15,2.7,1.4,1.4,21.7,12.7,15.8,68.0,995.9
4123,county14,1,2018,4,16,4.9,1.1,1.1,23.4,12.2,15.2,81.0,995.4
4124,county14,1,2018,4,17,7.6,1.0,1.0,28.7,11.1,17.3,71.0,994.0
4125,county14,1,2018,4,18,10.8,1.7,1.7,30.3,11.4,19.3,69.0,991.1
4126,county14,1,2018,4,19,3.4,1.6,1.6,27.8,13.5,19.8,80.0,988.9
4127,county14,1,2018,4,20,0.0,1.2,1.2,23.5,19.4,21.0,97.0,985.9
4128,county14,1,2018,4,21,0.0,0.8,0.8,25.5,21.0,22.4,95.0,984.7
4129,county14,1,2018,4,22,0.0,0.9,0.9,26.2,21.8,23.7,91.0,983.1
4130,county14,1,2018,4,23,0.0,1.3,1.3,26.0,21.8,23.4,86.0,984.5
4131,county14,1,2018,4,24,1.1,3.1,3.1,23.5,18.9,20.5,72.0,990.4
4132,county14,1,2018,4,25,0.0,1.7,1.7,19.6,17.5,18.3,80.0,991.2
4133,county14,1,2018,4,26,0.0,1.3,1.3,21.2,16.1,18.2,86.0,992.1
4134,county14,1,2018,4,27,4.0,1.5,1.5,25.5,14.9,19.4,83.0,993.8
4135,county14,1,2018,4,28,6.6,1.4,1.4,30.6,18.3,23.4,78.0,990.6
4136,county14,1,2018,4,29,2.7,1.7,1.7,28.8,21.4,24.1,84.0,987.6
4137,county14,1,2018,4,30,5.5,2.1,2.1,31.2,20.9,25.0,81.0,986.7
4138,county14,1,2018,5,1,3.9,1.6,1.6,31.5,23.3,26.5,76.0,986.8
4139,county14,1,2018,5,2,2.4,1.2,1.2,31.3,21.7,25.2,82.0,989.6
4140,county14,1,2018,5,3,0.0,1.3,1.3,25.9,21.2,22.5,91.0,993.2
4141,county14,1,2018,5,4,0.0,1.3,1.3,23.4,19.1,20.5,95.0,990.8
4142,county14,1,2018,5,5,0.0,1.2,1.2,26.8,21.3,23.6,91.0,987.1
4143,county14,1,2018,5,6,7.4,2.9,2.9,31.1,23.2,27.0,74.0,983.3
4144,county14,1,2018,5,7,0.0,2.9,2.9,26.4,20.3,22.0,85.0,983.9
4145,county14,1,2018,5,8,0.0,1.1,1.1,27.2,19.7,22.6,79.0,986.9
4146,county14,1,2018,5,9,0.0,1.6,1.6,23.3,19.2,20.0,89.0,990.2
4147,county14,1,2018,5,10,0.0,1.2,1.2,24.3,18.6,20.9,90.0,990.2
4148,county14,1,2018,5,11,0.0,0.8,0.8,24.1,20.7,22.0,97.0,987.8
4149,county14,1,2018,5,12,2.1,1.4,1.4,28.1,22.0,23.8,92.0,987.3
4150,county14,1,2018,5,13,7.4,1.3,1.3,31.7,22.1,25.7,83.0,986.5
4151,county14,1,2018,5,14,5.9,2.6,2.6,32.7,23.0,27.2,77.0,983.4
4152,county14,1,2018,5,15,8.3,2.9,2.9,32.4,25.4,28.1,72.0,980.4
4153,county14,1,2018,5,16,9.0,3.0,3.0,32.6,25.8,29.2,65.0,980.5
4154,county14,1,2018,5,17,4.8,1.9,1.9,33.6,26.9,29.5,68.0,981.0
4155,county14,1,2018,5,18,9.3,1.4,1.4,34.7,25.0,29.0,74.0,981.0
4156,county14,1,2018,5,19,8.2,1.7,1.7,35.5,24.2,28.9,72.0,982.0
4157,county14,1,2018,5,20,9.2,2.4,2.4,35.3,23.7,29.3,70.0,982.9
4158,county14,1,2018,5,21,9.5,1.9,1.9,35.1,24.1,29.0,72.0,983.9
4159,county14,1,2018,5,22,8.0,2.6,2.6,35.5,24.4,28.0,72.0,986.4
4160,county14,1,2018,5,23,1.9,2.0,2.0,27.2,19.2,22.2,80.0,989.5
4161,county14,1,2018,5,24,9.6,1.9,1.9,34.7,20.3,26.5,74.0,983.1
4162,county14,1,2018,5,25,0.9,2.4,2.4,32.8,27.7,29.3,68.0,980.5
4163,county14,1,2018,5,26,2.2,1.3,1.3,33.8,25.7,28.4,77.0,982.8
4164,county14,1,2018,5,27,0.0,1.6,1.6,28.4,23.0,23.5,87.0,987.9
4165,county14,1,2018,5,28,1.2,1.0,1.0,28.0,20.7,23.9,78.0,988.1
4166,county14,1,2018,5,29,3.7,1.4,1.4,31.8,22.6,25.4,87.0,986.1
4167,county14,1,2018,5,30,0.9,0.9,0.9,30.7,23.9,26.0,94.0,985.2
4168,county14,1,2018,5,31,0.0,2.3,2.3,27.6,21.3,22.3,90.0,988.7
4169,county14,1,2018,6,1,0.0,1.2,1.2,22.2,19.1,20.5,93.0,990.0
4170,county14,1,2018,6,2,0.0,1.1,1.1,24.3,20.1,21.7,90.0,989.6
4171,county14,1,2018,6,3,0.0,1.1,1.1,24.3,20.1,21.7,96.0,987.1
4172,county14,1,2018,6,4,0.0,1.1,1.1,23.6,21.0,21.8,94.0,987.2
4173,county14,1,2018,6,5,5.6,1.4,1.4,28.0,18.5,22.7,81.0,987.4
4174,county14,1,2018,6,6,10.4,1.1,1.1,34.3,18.6,26.0,70.0,984.4
4175,county14,1,2018,6,7,4.1,1.8,1.8,33.5,22.0,26.2,76.0,982.9
4176,county14,1,2018,6,8,2.7,1.3,1.3,32.2,23.1,26.6,84.0,980.5
4177,county14,1,2018,6,9,10.1,2.2,2.2,34.8,22.5,27.9,73.0,979.0
4178,county14,1,2018,6,10,9.1,1.3,1.3,35.1,21.8,27.2,75.0,980.5
4179,county14,1,2018,6,11,5.3,1.5,1.5,33.6,22.5,27.3,75.0,980.2
4180,county14,1,2018,6,12,0.0,1.7,1.7,26.2,20.3,21.5,92.0,979.5
4181,county14,1,2018,6,13,6.4,1.1,1.1,30.8,20.4,24.0,79.0,977.4
4182,county14,1,2018,6,14,8.8,1.7,1.7,34.7,21.3,27.3,69.0,977.6
4183,county14,1,2018,6,15,7.9,1.5,1.5,34.6,23.2,27.7,70.0,980.2
4184,county14,1,2018,6,16,7.9,1.4,1.4,34.9,22.9,28.1,75.0,980.5
4185,county14,1,2018,6,17,2.6,1.4,1.4,33.2,25.2,28.5,76.0,979.6
4186,county14,1,2018,6,18,9.8,1.6,1.6,36.3,24.8,29.3,71.0,977.6
4187,county14,1,2018,6,19,0.6,1.7,1.7,34.0,25.6,28.9,78.0,977.7
4188,county14,1,2018,6,20,0.9,1.2,1.2,34.1,26.2,29.0,83.0,979.8
4189,county14,1,2018,6,21,0.0,1.4,1.4,29.8,24.3,26.3,93.0,981.0
4190,county14,1,2018,6,22,0.0,0.7,0.7,27.6,25.5,26.2,98.0,980.0
4191,county14,1,2018,6,23,0.0,1.1,1.1,31.1,24.2,26.8,88.0,980.2
4192,county14,1,2018,6,24,5.4,1.6,1.6,33.4,24.6,27.8,84.0,981.0
4193,county14,1,2018,6,25,5.0,1.5,1.5,33.7,24.5,27.9,85.0,982.2
4194,county14,1,2018,6,26,5.8,1.0,1.0,32.1,24.0,27.2,85.0,984.4
4195,county14,1,2018,6,27,9.4,1.6,1.6,33.7,23.8,28.0,76.0,985.3
4196,county14,1,2018,6,28,6.3,2.0,2.0,32.7,24.1,27.7,73.0,982.9
4197,county14,1,2018,6,29,4.2,1.5,1.5,33.6,23.9,27.8,80.0,979.3
4198,county14,1,2018,6,30,5.1,1.4,1.4,32.4,25.5,28.0,85.0,978.6
4199,county14,1,2018,7,1,1.2,1.3,1.3,31.6,25.7,27.9,90.0,978.6
4200,county14,1,2018,7,2,4.8,1.0,1.0,33.8,24.8,27.9,89.0,976.7
4201,county14,1,2018,7,3,3.6,1.2,1.2,33.9,26.0,28.9,86.0,975.2
4202,county14,1,2018,7,4,3.4,1.2,1.2,34.6,27.0,29.0,84.0,974.6
4203,county14,1,2018,7,5,5.2,1.1,1.1,33.6,26.0,28.8,86.0,976.0
4204,county14,1,2018,7,6,0.7,1.5,1.5,31.9,25.5,28.3,90.0,977.4
